	Johnsonella	Burkholderia	Rubrivirga	Turicibacter	Fusicatenibacter	Rheinheimera	Salinicoccus	Altererythrobacter	Afipia	Streptomyces	Propioniciclava	Micropruina	Gordonibacter	Hafnia	Nodularia	Demetria	Pediococcus	Anaerococcus	Rhodocytophaga	Syntrophococcus	Hyphomicrobium	Parapusillimonas	Gemmatimonas	Pseudolabrys	Segetibacter	Lentibacillus	Bosea	Pannonibacter	Rhizobacter	Actinotalea	Alistipes	Nannocystis	Mogibacterium	Dioscorea	Deinococcus	Brooklawnia	Erythrobacter	Bifidobacterium	Bdellovibrio	Pseudoramibacter	Ottowia	Filifactor	Denitrobacterium	Leahibacter	Saccharophagus	Cloacibacillus	Thermomonas	Zoogloea	Brevundimonas	Cloacibacterium	Raoultella	Nocardioides	Leucobacter	Hydrogenoanaerobacterium	Odoribacter	Terrahaemophilus	Blastococcus	Dolosigranulum	Isosphaera	Sporosarcina	Oxalophagus	Propionimicrobium	Bulleidia	Chelatococcus	Brassicibacter	Bacteriovorax	Phenylobacterium	Asteroleplasma	Desulfuromonas	Ralstonia	Rhodopirellula	Gordonia	Epulopiscium	Limnobacter	Flavobacterium	Chthoniobacter	Intestinimonas	Treponema	Methanosphaera	Alkalibaculum	Tsukamurella	Insolitispirillum	Sarcina	Lautropia	Bradyrhizobium	Planctomyces	Varibaculum	Parvimonas	Dehalobacter	Schwartzia	Methylotenera	Mycobacterium	Arcticibacter	Prevotella	Cupriavidus	Cedecea	Legionella	Xylanibacter	Sphingomonas	Acholeplasma	Gemmiger	Rhodoplanes	Kocuria	Guggenheimella	Pluralibacter	Robinsoniella	Dyadobacter	Methylopila	Halomicronema	Lactobacillus	Cetobacterium	Pigmentiphaga	Microbacterium	Helcococcus	Tepidimonas	Anaerofilum	Methylophilus	Alkanindiges	Camelimonas	Trichococcus	Sphaerobacter	Micrococcus	Exiguobacterium	Centipeda	Coraliomargarita	Solirubrobacter	Streptobacillus	Brachyspira	Peptococcus	Arthrobacter	Blautia	Bauldia	Yaniella	Aeromicrobium	Acetitomaculum	Cellvibrio	Serinicoccus	Spinacia	Haemophilus	Acetobacter	Mycoplasma	Proteus	Hymenobacter	Roseburia	Natranaerovirga	Scardovia	Shewanella	Pseudoxanthobacter	Stenotrophomonas	Sphingobacterium	Helicobacter	Parasutterella	Klebsiella	Pedobacter	Parabacteroides	Tessaracoccus	Oceanobacillus	Kineococcus	Caulobacter	Ethanoligenens	Cellulosilyticum	Phyllobacterium	Flavihumibacter	Comamonas	Methylomonas	Anaeromyxobacter	Catonella	Phascolarctobacterium	Oceanitalea	Peptoclostridium	Oxalobacter	Zhihengliuella	Kytococcus	Christensenella	Aquicella	Megasphaera	Barnesiella	Soonwooa	Kingella	Leuconostoc	Leptotrichia	Lysobacter	Defluviicoccus	Fretibacterium	Luteococcus	Mobiluncus	Anaerosinus	Peptostreptococcus	Sphingopyxis	Uruburuella	Acetanaerobacterium	Akkermansia	Agromyces	Rubellimicrobium	Eggerthella	Adlercreutzia	Lutispora	Ferruginibacter	Ruminococcus	Rothia	Anaerobiospirillum	Dorea	Tannerella	Agrococcus	Arenimonas	Alloprevotella	Citricoccus	Actinomyces	Georgenia	Morganella	Murdochiella	Cucumis	Psychrobacter	Methylobacterium	Bacteroides	Ignavibacterium	Dokdonella	Nitriliruptor	Fontimonas	Alcanivorax	Pseudomonas	Lachnospira	Desemzia	Ornithinicoccus	Aureimonas	Wautersiella	Desulfotomaculum	Saccharofermentans	Nesterenkonia	Helcobacillus	Kaistobacter	Naasia	Devosia	Lachnobacterium	Tumebacillus	Microvirga	Faecalibacterium	Paracoccus	Roseomonas	Kerstersia	Coriobacterium	Slackia	Oceanicella	Solobacterium	Arcobacter	Aquabacterium	Globicatella	Clostridium	Acidaminobacter	Acetivibrio	Azohydromonas	Leptolyngbya	Succiniclasticum	Massilia	Actinobaculum	Azospirillum	Victivallis	Macrococcus	Capnocytophaga	Nitratireductor	Brachybacterium	Schlesneria	Alishewanella	Finegoldia	Gemella	Propionivibrio	Hydrotalea	Stomatobaculum	Catabacter	Dehalobacterium	Reyranella	Antarcticicola	Catellibacterium	Fluviicola	Janthinobacterium	Jeotgalicoccus	Sutterella	Novosphingobium	Conexibacter	Brevibacterium	Tetracoccus	Chryseobacterium	Anaerotruncus	Oribacterium	Fimbriimonas	Aequorivita	Cronobacter	Anaeroglobus	Dermatophilus	Pseudochrobactrum	Nocardia	Gracilibacter	Thauera	Hespellia	Asaccharobacter	Janibacter	Gardnerella	Papillibacter	Vallitalea	Pseudoclavibacter	Porphyrobacter	Pyramidobacter	Coprobacillus	Butyricicoccus	Sneathia	Brevibacillus	Tetrasphaera	Piscicoccus	Lachnoanaerobaculum	Photorhabdus	Methanobrevibacter	Steroidobacter	Olsenella	Dialister	Negativicoccus	Oscillochloris	Flavisolibacter	Morus	Desulfovibrio	Holophaga	Dietzia	Oxobacter	Alkalibacterium	Bryobacter	Vibrio	Moryella	Okadaella	Kaistia	Serratia	Planomicrobium	Humicoccus	Dermabacter	Shinella	Atopobium	Rhodospirillum	Craurococcus	Sediminibacterium	Pantoea	Escherichia/Shigella	Alkalitalea	Pseudonocardia	Leclercia	Succinivibrio	Butyrivibrio	Methylobacillus	Eikenella	Meiothermus	Enterorhabdus	Paenibacillus	Variovorax	Pseudoxanthomonas	Nitrosomonas	Facklamia	Enterobacter	Polymorphum	Subaequorebacter	Trifolium	Pectobacterium	Marmoricola	Sporacetigenium	Enterococcus	Vampirovibrio	Citrobacter	Prolixibacter	Acinetobacter	Rhodococcus	Parvibacter	Megamonas	Mesorhizobium	Schlegelella	Porphyromonas	Rhizobium	Paraeggerthella	Singulisphaera	Bifissio	Pontibacter	Hydrocarboniphaga	Holdemania	Kofleria	Geodermatophilus	Pleomorphomonas	Campylobacter	Knoellia	Ornithinimicrobium	Bilophila	Allobaculum	Ilumatobacter	Sneathiella	Howardella	Imtechium	Tunicatimonas	Rhodothermus	Oscillibacter	Aquamicrobium	Alkaliphilus	Vagococcus	Ochrobactrum	Dermacoccus	Anaerorhabdus	Pyxidicoccus	Rhodobacter	Aliihoeflea	Granulicatella	Bordetella	Flavonifractor	Aciditerrimonas	Coprobacter	Ramlibacter	Elusimicrobium	Lactonifactor	Peptoniphilus	Sporobacter	Halomonas	Caryophanon	Anoxybacillus	Nostocoida	Fusobacterium	Subdoligranulum	Anaerovibrio	Sphaerochaeta	Skermanella	Aerosphaera	Nitrolancea	Undibacterium	Mitsuokella	Anaerosporobacter	Aminobacter	Corynebacterium	Anaerofustis	Galbibacter	Alcaligenes	Luteimonas	Kluyvera	Bacillus	Alloscardovia	Hazenella	Petrimonas	Abiotrophia	Desulfosporosinus	Collinsella	Acidovorax	Propionibacterium	Butyricimonas	Achromobacter	Pelomonas	Aggregatibacter	Erwinia	Pseudoflavonifractor	Elizabethkingia	Acidaminococcus	Perlucidibaca	Sideroxydans	Lactococcus	Eubacterium	Coprococcus	Neisseria	Anaerovorax	Weissella	Microlunatus	Methyloversatilis	Cardiobacterium	Allisonella	Streptococcus	Azonexus	Providencia	Agrobacterium	Planobacterium	Catenibacterium	Anaerostipes	Staphylococcus	Zymophilus	Leifsonia	Rhodopseudomonas	Adhaeribacter	Moraxella	Gaiella	Patulibacter	Delftia	Empedobacter	Curvibacter	Millisia	Oscillospira	Paraprevotella	Solibacillus	Aerococcus	Rikenella	Selenomonas	Veillonella	Ammoniphilus	Sphingobium
sample_116	0	0	0	147	15	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	11	0	0	0	0	0	0	11	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	828	0	0	0	0	0	0	209	0	0	0	0	0	0	0	0	16	0	0	4	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	52	0	211	0	0	0	0	0	0	0	0	0	0	0	0	188	0	0	0	0	0	23	0	56	0	0	263	0	0	0	0	0	0	0	0	0	1	0	0	233	0	0	0	0	0	3	0	0	125	0	0	0	0	0	0	0	0	0	0	724	0	0	0	0	0	0	0	0	0	0	1072	0	0	160	0	0	0	1	0	19	0	0	0	0	0	0	2126	0	0	0	0	0	70	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1352	0	0	0	0	0	0	13	0	0	0	688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	89	0	0	0	0	0	0	0	0	0	0	4932	0	0	0	0	0	0	0	0	0	0	0	0	0	646	0	0	0	6	151	0	0	146	0	0	0	0	0	0	168	0	0	0	2	0	0	349	0	57	0	2	21	0	56	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	238	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	3959	8	31	0	0	0	0	5	0	0	11	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	504	0	4	12	0	3	0	0	5	0	64	0	0	2	1472	98	0	1	0	0	0	0	0	291	0	0	0	0	437	8	21	0	0	0	0	0	0	0	10	0	0	0	106	16	0	0	0	0	0	0	0
sample_29	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	23	0	0	0	0	161	0	0	0	0	0	0	0	7	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	157	0	0	67	0	0	0	372	0	1	0	0	0	0	0	3	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	765	0	0	0	0	24	0	28	0	0	0	14	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	115	0	0	0	0	2	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	1	3	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	75	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	0	27	0	0	0	898	78	0	0	0	0	0	0	0	26	0	0	0	0	399	3	0	0	0	0	0	0	0	0	0	0	0	0	42	5	0	0	0	169	1	0	0
sample_28	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	745	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	256	0	0	0	0	0	0	0	31	0	0	0	0	26	0	0	0	0	1	4	0	1	73	0	11	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	1	0	0	159	1	0	28	0	0	0	12	0	8	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	648	0	0	0	0	49	0	7	0	0	0	320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	301	285	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	1	0	0	0	0	11	0	0	0	1	1	0	0	0	5	0	0	0	0	0	7	0	0	0	0	0	0	31	0	0	0	0	3	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	572	0	0	0	0	0	0	0	0	0	2	0	0	0	132	21	0	0	3	0	0	0	0	33	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0	0	0	0	16	0	0
sample_144	0	0	0	29	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	11	0	0	1	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	67	0	0	28	0	0	0	0	0	0	0	0	0	30	0	0	0	0	10	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	707	0	0	0	0	0	0	6	0	0	0	110	0	0	0	0	0	0	0	0	2	0	0	0	0	0	4	254	0	0	0	0	0	15	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	485	23	1	2	0	0	0	0	0	0	0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	1	0	0	1017	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	2	3	0	0	0	0	175	0	28	0	0	0	0	0	22	0	1	0	0	0	7	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	223	0	4	0	0	0	0	0	0	4	0	0	0	11	168	4	0	0	0	0	0	0	0	624	0	0	3	0	1	1	10	0	0	0	0	22	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2
sample_69	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	4226	0	0	0	0	2	0	98	0	1	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	101	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	0	14	7	0	71	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	6	0	105	26	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	2	0	0	0	603	0	0	103	0	0	0	149	0	3	0	0	0	0	0	0	649	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2447	1	0	0	0	6	0	39	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	16	4	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	10	184	0	0	0	0	2	0	0	0	0	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	0	22	1	0	0	25	6	0	0	20	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	407	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	13	0	0	0	0	18	1	0	0	0	0	0	0	51	0	0	4	0	0	0	0	0	0	0	0	0	0	0	247	0	10	11	0	1	0	0	0	0	179	0	0	0	2239	142	0	0	0	0	0	0	0	0	0	0	0	0	235	27	0	0	0	0	0	0	0	0	0	0	0	0	144	5	0	0	6	193	14	0	0
sample_89	0	0	0	9	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	13	0	0	0	0	0	0	5	0	0	0	2	2	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2313	0	0	0	0	0	0	1198	0	1	0	0	0	0	0	0	1995	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	2	0	376	0	0	0	0	0	0	0	10	0	0	0	0	57	0	0	0	0	0	163	0	9	321	0	27	0	0	0	0	0	0	0	0	1	0	0	0	46	0	0	5	0	0	6	0	941	11	0	0	0	0	0	0	0	0	0	0	0	0	7	3	5	0	0	0	0	0	0	535	2	0	131	0	0	0	142	0	6	0	0	0	0	0	9	572	0	0	0	0	0	11	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1816	8	0	0	0	145	0	511	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	19	0	0	0	3	0	0	0	0	0	1	309	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	75	592	0	0	0	0	0	0	0	0	0	0	805	0	0	0	0	0	0	0	20	0	0	0	0	0	88	0	0	0	3	5	0	0	11	19	0	0	0	0	0	9	10	0	0	0	0	0	9	0	25	0	12	27	0	117	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	2	0	0	0	53	0	0	0	138	0	0	0	0	0	0	0	53	0	0	0	22	0	0	0	0	0	2	3	0	0	0	0	4	4	0	0	0	0	0	0	82	0	0	10	0	0	0	0	1	0	0	0	0	0	0	2342	3	8	14	0	0	0	0	0	10	12	0	0	0	1807	65	0	10	0	0	0	0	0	303	2	0	36	0	641	6	2	0	0	0	0	0	0	0	0	0	0	0	74	27	0	7	0	1	11	0	0
sample_150	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	217	0	0	0	0	5	0	0	0	137	0	0	0	0	0	0	8290	0	0	6	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	0	0	50	0	0	6	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	30	31	0	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0	42	0	0	60	0	0	0	12	0	0	0	0	0	0	0	0	493	0	1	0	1	0	21	0	1	0	1	0	0	0	0	43	0	0	0	0	0	0	411	95	35	17	0	18	0	0	0	0	0	24	0	0	0	0	0	0	0	0	16	0	0	0	39	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	8	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	6	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	10	0	0	150	0	0	0	0	1	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	10	59	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	1	0	0	5	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	8	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1860	0	0	0	0	0	0	0	0	0	0	0	275	0	111	0	2	1	0	0	0	0	0	0	0	0	260	5	0	0	0	0	0	0	20	60	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	99	36	0	1	0	0	0	0	87
sample_4	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	2	1	0	0	0	0	7867	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	83	0	0	0	1	0	0	0	125	0	0	0	0	141	0	0	0	0	0	0	0	1	10	0	7	0	0	0	0	0	0	0	0	4	0	0	0	9	0	0	9	0	0	0	0	55	74	0	0	0	0	0	0	0	0	0	0	3	0	0	35	0	0	0	0	1	1	0	215	1	0	33	0	0	0	152	0	6	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1973	0	0	0	0	20	0	2	0	0	0	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	10	636	0	0	0	0	6	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	5	0	0	0	8	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	2	0	0	0	223	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	5	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	418	0	0	1	0	1	0	0	0	0	0	0	0	0	892	192	0	0	0	0	0	0	0	158	0	0	0	0	2370	13	0	0	0	0	0	0	0	0	0	0	0	0	166	14	0	0	0	1	26	0	0
sample_166	0	0	0	21	0	0	85	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	12	0	0	35	0	0	31	2	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	45	0	0	0	0	2	0	0	3	3	0	0	0	0	0	0	364	0	0	0	0	0	0	0	0	0	0	0	152	0	0	0	7	0	0	0	0	64	0	0	53	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	17	0	0	4	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	14	0	2	21	0	0	0	0	21	487	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	81	52	96	0	0	0	0	0	1	0	67	0	0	0	0	0	6	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	18	0	0	28	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	8	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0	13903	0	0	0	1	0	0	10	0	1	0	0	0	0	17	0	0	0	0	5	0	0	133	0	0	0	73	0	0	0	5	0	198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	13	1	0	0	0	0	0	0	0	0	0	35	3	28	1	0	0	0	0	0	0	7	0	0	19	52	0	0	0	0	0	0	20	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	52	0	71	0	87	14	0	0	0	64	0	0	0	0	434	0	1	0	0	0	0	0	0	789	0	0	0	0	10	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34
sample_120	0	0	0	1	10	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	233	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	41	0	0	18	0	0	0	0	0	0	0	0	0	43	0	0	0	0	11	5	0	43	0	0	27	0	0	0	3	0	0	0	0	0	0	0	0	47	0	0	1	0	0	0	1	0	7	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	10	3	0	0	239	3	0	88	0	0	0	18	0	39	0	5	0	0	0	0	355	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	296	0	0	0	0	4	0	4	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	0	0	0	0	0	0	0	0	970	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	6	22	0	0	3	0	0	0	0	0	0	277	0	0	0	0	0	0	3	0	0	0	0	1	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	93	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	17	0	0	0	0	2	0	0	0	0	0	0	1	0	0	136	0	0	0	0	0	0	0	0	0	1	0	3463	0	0	1	0	3	0	0	0	3	15	0	0	0	573	9	0	2	0	0	0	0	0	78	0	0	3	0	122	18	0	0	0	0	0	0	0	0	2	0	0	0	38	1	0	0	0	0	4	0	0
